Index,Accident_Severity,Accident Date,Latitude,Light_Conditions,District Area,Longitude,Number_of_Casualties,Number_of_Vehicles,Road_Surface_Conditions,Road_Type,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200701CW10776,Slight,09-07-2019,51.53161,Daylight,Westminster,-0.213275,2,2,Dry,One way street,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10777,Serious,13-07-2019,51.507453,Darkness - lights lit,Westminster,-0.12891,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10778,Slight,17-07-2019,51.505832,Daylight,Westminster,-0.151456,1,1,Wet or damp,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10780,Slight,03-08-2019,51.502231,Daylight,Westminster,-0.156933,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10781,Slight,05-08-2019,51.520619,Darkness - lights lit,Westminster,-0.165416,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10782,Slight,06-08-2019,51.531754,Daylight,Westminster,-0.210962,1,1,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701CW10783,Serious,08-08-2019,51.537747,Daylight,Camden,-0.168044,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10784,Slight,10-08-2019,51.49483,Daylight,Westminster,-0.132453,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10785,Slight,13-08-2019,51.49033,Daylight,Westminster,-0.126586,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10786,Slight,15-08-2019,51.514593,Daylight,Westminster,-0.159605,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Bus or coach (17 or more pass seats)
200701CW10787,Slight,17-08-2019,51.515999,Darkness - lights lit,Westminster,-0.134758,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10788,Slight,19-08-2019,51.516375,Daylight,Camden,-0.13013,2,1,Wet or damp,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10789,Slight,18-08-2019,51.511605,Daylight,Westminster,-0.175578,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10790,Slight,03-07-2019,51.505683,Daylight,Westminster,-0.136332,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Taxi/Private hire car
200701CW10791,Slight,30-07-2019,51.515108,Daylight,Westminster,-0.175294,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10792,Slight,22-07-2019,51.527504,Daylight,Westminster,-0.174366,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10794,Slight,17-08-2019,51.49029,Daylight,Westminster,-0.129757,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10795,Slight,04-08-2019,51.531316,Daylight,Westminster,-0.182432,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10796,Slight,28-08-2019,51.518515,Daylight,Westminster,-0.151663,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10797,Slight,28-08-2019,51.521086,Daylight,Westminster,-0.183848,1,1,Dry,Single carriageway,Urban,Other,Taxi/Private hire car
200701CW10798,Slight,29-08-2019,51.507365,Daylight,Westminster,-0.129058,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10799,Slight,06-08-2019,51.512846,Daylight,Westminster,-0.162846,1,1,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10800,Slight,26-08-2019,51.512387,Daylight,Westminster,-0.168053,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10802,Serious,28-08-2019,51.523162,Daylight,Westminster,-0.184342,1,2,Dry,Roundabout,Urban,Fine no high winds,Car
200701CW10803,Slight,01-09-2019,51.515838,Darkness - lights lit,Westminster,-0.181751,2,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10804,Slight,03-09-2019,51.500867,Daylight,Westminster,-0.150216,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10805,Slight,03-09-2019,51.523274,Daylight,Westminster,-0.197456,2,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10806,Slight,04-07-2019,51.494517,Daylight,Westminster,-0.12411,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10807,Slight,22-08-2019,51.520137,Daylight,Westminster,-0.151886,1,2,Wet or damp,Single carriageway,Urban,Raining + high winds,Motorcycle 50cc and under
200701CW10808,Slight,04-08-2019,51.520781,Daylight,Westminster,-0.164257,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10813,Slight,07-08-2019,51.513814,Darkness - lights lit,Westminster,-0.178805,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10814,Slight,25-08-2019,51.531867,Daylight,Westminster,-0.177364,2,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10815,Slight,26-08-2019,51.513171,Darkness - lights lit,Westminster,-0.160671,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10816,Slight,30-08-2019,51.516688,Daylight,Westminster,-0.172781,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10817,Slight,15-08-2019,51.526206,Daylight,Westminster,-0.154668,2,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10818,Slight,31-08-2019,51.49768,Daylight,Westminster,-0.147752,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10819,Slight,15-08-2019,51.52194,Darkness - lights lit,Westminster,-0.157867,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10820,Slight,18-08-2019,51.530853,Darkness - lights lit,Westminster,-0.204942,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10822,Slight,18-08-2019,51.51096,Daylight,Westminster,-0.186125,1,2,Dry,One way street,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10823,Slight,26-08-2019,51.51449,Daylight,Westminster,-0.147358,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10824,Slight,17-08-2019,51.502067,Daylight,Westminster,-0.140802,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10825,Slight,24-08-2019,51.486891,Darkness - lights lit,Westminster,-0.130905,1,1,Wet or damp,Dual carriageway,Urban,Fine no high winds,Car
200701CW10826,Serious,16-08-2019,51.526371,Daylight,Westminster,-0.176718,2,3,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10827,Slight,28-08-2019,51.519871,Daylight,Westminster,-0.175104,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10828,Slight,28-08-2019,51.509974,Daylight,Westminster,-0.117854,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10829,Slight,05-09-2019,51.511077,Darkness - lights lit,Westminster,-0.136256,1,2,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701CW10830,Slight,28-08-2019,51.52148,Daylight,Westminster,-0.145777,1,3,Dry,One way street,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10831,Slight,04-08-2019,51.533534,Daylight,Westminster,-0.163167,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10833,Slight,09-09-2019,51.510061,Darkness - lights lit,Westminster,-0.134568,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10834,Slight,02-09-2019,51.519669,Darkness - lights lit,Westminster,-0.144986,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10836,Serious,10-08-2019,51.506947,Daylight,Westminster,-0.142333,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10837,Slight,23-08-2019,51.499537,Daylight,Westminster,-0.151423,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10838,Serious,03-09-2019,51.508976,Darkness - lights lit,Westminster,-0.117319,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10839,Slight,11-08-2019,51.496552,Daylight,Westminster,-0.144628,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10840,Slight,17-08-2019,51.529829,Daylight,Westminster,-0.167785,1,2,Dry,Roundabout,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10841,Slight,23-08-2019,51.516186,Daylight,Westminster,-0.186782,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Taxi/Private hire car
200701CW10842,Slight,05-09-2019,51.518181,Daylight,Westminster,-0.141876,1,2,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701CW10843,Slight,06-09-2019,51.514573,Daylight,Westminster,-0.146923,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10845,Slight,03-09-2019,51.532841,Daylight,Brent,-0.205585,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10846,Serious,30-08-2019,51.502428,Darkness - lights lit,Westminster,-0.152314,1,1,Dry,Single carriageway,Urban,Other,Car
200701CW10847,Slight,01-09-2019,51.524447,Daylight,Westminster,-0.197698,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10848,Slight,03-09-2019,51.493712,Darkness - lights lit,Westminster,-0.147049,1,2,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10849,Slight,05-09-2019,51.517125,Daylight,Westminster,-0.183574,1,2,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10850,Slight,05-09-2019,51.515913,Daylight,Westminster,-0.174974,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10851,Slight,04-09-2019,51.508326,Darkness - lights lit,Westminster,-0.127289,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10854,Slight,08-09-2019,51.51202,Darkness - lights lit,Westminster,-0.133335,3,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10855,Slight,11-09-2019,51.516847,Darkness - lights lit,Westminster,-0.165712,2,2,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10856,Slight,29-07-2019,51.503397,Darkness - lights lit,Westminster,-0.150978,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10857,Slight,04-09-2019,51.5027,Daylight,Westminster,-0.152448,1,2,Dry,Roundabout,Urban,Fine no high winds,Car
200701CW10858,Slight,03-09-2019,51.533147,Daylight,Westminster,-0.172987,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10859,Slight,08-09-2019,51.509796,Darkness - lights lit,Westminster,-0.134867,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10860,Slight,07-09-2019,51.526305,Daylight,Westminster,-0.207428,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10861,Slight,07-09-2019,51.507073,Daylight,Westminster,-0.122009,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10862,Slight,07-09-2019,51.490457,Daylight,Westminster,-0.145884,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10863,Serious,29-08-2019,51.501479,Daylight,Westminster,-0.177856,2,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10864,Slight,09-09-2019,51.516,Daylight,Westminster,-0.174826,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10865,Slight,09-09-2019,51.525721,Daylight,Westminster,-0.18698,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10866,Slight,10-09-2019,51.511476,Daylight,Westminster,-0.133069,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10867,Slight,10-09-2019,51.52113,Daylight,Westminster,-0.192495,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10869,Slight,10-09-2019,51.511277,Daylight,Westminster,-0.177609,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10870,Slight,10-09-2019,51.515117,Darkness - lights lit,Westminster,-0.130182,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10871,Slight,11-09-2019,51.519664,Daylight,Westminster,-0.144698,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10872,Slight,11-09-2019,51.514336,Daylight,Westminster,-0.14895,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10873,Slight,27-06-2019,51.519979,Daylight,Westminster,-0.158955,2,2,Wet or damp,One way street,Urban,Raining no high winds,Car
200701CW10874,Slight,12-08-2019,51.494155,Daylight,Westminster,-0.146598,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10876,Slight,28-07-2019,51.516225,Darkness - lights lit,Westminster,-0.13201,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10877,Slight,07-09-2019,51.519666,Darkness - lights lit,Westminster,-0.144842,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10878,Slight,16-09-2019,51.510066,Daylight,Westminster,-0.134856,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10879,Slight,14-09-2019,51.49608,Daylight,Westminster,-0.143207,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10880,Slight,09-09-2019,51.523991,Daylight,Westminster,-0.145387,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10881,Slight,11-09-2019,51.517038,Daylight,Westminster,-0.183721,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10882,Slight,07-08-2019,51.494611,Darkness - lights lit,Westminster,-0.124394,1,3,Wet or damp,Single carriageway,Urban,Raining no high winds,Motorcycle 125cc and under
200701CW10883,Slight,28-08-2019,51.496642,Daylight,Westminster,-0.144625,1,2,Dry,One way street,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10884,Slight,04-09-2019,51.497399,Daylight,Westminster,-0.135661,1,2,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10885,Serious,04-09-2019,51.49807,Daylight,Westminster,-0.14399,1,4,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10887,Slight,10-09-2019,51.511776,Daylight,Westminster,-0.118068,1,1,Dry,One way street,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10888,Serious,05-09-2019,51.512509,Daylight,Westminster,-0.175831,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10889,Slight,31-07-2019,51.517549,Daylight,Westminster,-0.141757,1,2,Dry,One way street,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10890,Slight,06-09-2019,51.5315,Daylight,Westminster,-0.182713,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10892,Slight,14-08-2019,51.494728,Daylight,Westminster,-0.148736,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10893,Slight,29-08-2019,51.497452,Daylight,Westminster,-0.156118,2,3,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10894,Slight,22-07-2019,51.524897,Daylight,Westminster,-0.19768,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10896,Slight,11-09-2019,51.498045,Daylight,Westminster,-0.153788,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10897,Slight,12-09-2019,51.490067,Daylight,Westminster,-0.132647,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10898,Slight,12-09-2019,51.508645,Daylight,Westminster,-0.141687,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10899,Serious,14-09-2019,51.51985,Daylight,Westminster,-0.15651,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10900,Slight,14-09-2019,51.509817,Daylight,Westminster,-0.136163,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10901,Slight,16-09-2019,51.5059,Daylight,Westminster,-0.144393,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10902,Slight,17-09-2019,51.513151,Daylight,Westminster,-0.136604,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10903,Slight,18-09-2019,51.510141,Daylight,Westminster,-0.150994,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10904,Slight,13-09-2019,51.523346,Darkness - lights lit,Westminster,-0.184623,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10905,Slight,22-06-2019,51.512011,Darkness - lights lit,Westminster,-0.127138,1,2,Wet or damp,One way street,Urban,Raining no high winds,Car
200701CW10908,Slight,24-08-2019,51.517298,Darkness - lights lit,Westminster,-0.14292,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10909,Slight,30-08-2019,51.53563,Daylight,Camden,-0.164957,1,2,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10911,Slight,08-09-2019,51.502465,Daylight,Westminster,-0.154618,1,3,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10912,Serious,14-09-2019,51.500204,Daylight,Westminster,-0.153845,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10913,Slight,14-09-2019,51.51084,Darkness - lights lit,Westminster,-0.127042,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10914,Slight,15-09-2019,51.519492,Daylight,Westminster,-0.168056,1,1,Dry,One way street,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10915,Slight,16-09-2019,51.501697,Daylight,Westminster,-0.174533,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10916,Slight,18-09-2019,51.495463,Daylight,Westminster,-0.149715,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10918,Serious,24-08-2019,51.506291,Darkness - lights lit,Westminster,-0.152014,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10919,Serious,18-09-2019,51.515759,Daylight,Westminster,-0.18824,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10921,Slight,18-09-2019,51.506589,Daylight,Westminster,-0.148111,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701CW10922,Slight,20-09-2019,51.509983,Daylight,Westminster,-0.135292,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10923,Slight,20-09-2019,51.511119,Daylight,Westminster,-0.155998,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10925,Slight,19-09-2019,51.496881,Daylight,Westminster,-0.125741,1,2,Dry,Single carriageway,Urban,Fine no high winds,Minibus (8 - 16 passenger seats)
